ID,COORDS_X,COORDS_Y,AGE,BEDROOMS,HOUSESIZE,LOTSIZE,INQUALITY,PARKING,DISTAMEN,DISTCBD,PROXAMEN,DFLOOD100,PRICE_REGR,YEAR
2914116,178490,315482,38,5,110,0.103,7,1,1291.94,3260.17,2447.64,0,214229,2006
2914902,177921,316907,18,5,100,0.092,9,0,822.41,1866,2917.17,0,233021,2006
2915348,175896,316500,92,1,273,0.101,7,0,864.49,1560.16,2875.09,0,411613,2005
2915554,173311,316545,30,12,175,0.183,9,1,3440.07,3399.45,299.52,0,383357,2006
2916614,178761,316657,68,4,91,0.615,7,0,1549.96,2711.45,2189.63,0,215305,2005
2918212,177811,314962,27,1,160,0.313,7,1,542.19,3333.12,3197.4,0,532440,2006
2918680,178756,316418,42,5,160,0.102,7,0,1524.6,2831.46,2214.99,0,364119,2005
2918783,175698,317448,53,1,130,0.188,7,1,1018.52,874.83,2721.06,0,325728,2006
2918791,177565,315380,53,1,134,0.101,7,0,364.54,2850.56,3375.04,0,244296,2006
2919494,173292,317336,22,5,125,0.098,7,1,3401.17,3167.22,338.41,0,343267,2006
2919648,179219,318675,53,1,141,0.07,6,1,2293.3,2909.95,1446.29,0,275616,2006
2920434,177740,315086,53,1,100,0.211,7,0,486.9,3190.72,3252.69,0,262799,2005
2920910,174649,319472,51,7,125,0.115,7,1,1493.38,2296.14,2246.21,0,288144,2006
2921054,177148,317491,53,1,170,0.068,7,0,234.44,898.48,3505.15,0,605102,2006
2921632,177890,317374,81,8,158,0.269,7,0,879.69,1614.09,2859.9,0,306310,2006
2922414,179126,317542,100,10,125,0.12,7,0,2112.77,2767.15,1626.81,0,306936,2006
2925515,179754,319142,65,1,80,0.059,7,0,2761.86,3556.04,977.73,0,171373,2007
2926299,179070,318880,53,1,169,0.074,7,1,2114.12,2824.1,1625.46,0,420478,2005
2926535,179526,318815,22,1,172,0.303,7,1,2574.71,3242.12,1164.88,0,367285,2005
2928139,174199,319775,48,1,140,0.344,6,1,1771.53,2835.71,1968.06,0,269352,2006
2928209,173970,316848,53,10,140,0.127,7,0,2817.99,2674.17,921.59,0,235526,2006
2928753,178493,316063,59,4,129,0.264,7,0,1303.29,2842.15,2436.3,0,238032,2006
2929033,173184,317483,22,8,180,0.066,7,1,3486.48,3247.38,253.1,0,320554,2007
2929355,175889,318173,100,6,110,0.313,7,0,751.98,540.5,2987.6,0,238032,2006
2930352,178762,315130,41,5,115,0.247,5,1,1503.05,3704.68,2236.54,0,196690,2006
2932311,176173,316569,100,1,175,0.163,7,0,597.79,1426.88,3141.8,0,531930,2005
2934109,179444,319713,49,1,172,0.071,7,1,2431.21,3508.91,1308.38,0,329290,2005
2934921,177611,315139,57,1,173,0.117,7,1,366.09,3089.69,3373.49,0,275616,2006
2937513,176586,319340,25,4,100,0.1,7,0,89.77,1374.69,3649.81,0,197264,2007
2937813,177126,318273,99,1,150,0.236,7,0,299.78,789.4,3439.8,0,363312,2006
2938053,177538,315986,34,6,98,0.671,7,1,439.87,2298.01,3299.71,0,319321,2007
2940699,179592,318980,23,1,110,0.178,7,0,2620.8,3351.47,1118.79,0,240538,2006
2941520,179031,319771,47,1,104,0.272,7,1,2014.64,3188.72,1724.95,0,288144,2006
2941752,179351,319962,100,1,150,0.065,7,1,2291.89,3560.8,1447.7,0,469800,2006
2941794,177783,314966,53,1,85,0.122,7,0,514.4,3317.67,3225.18,0,210470,2006
2944140,173790,318278,57,4,67,0.284,7,1,2811.63,2620.47,927.96,0,238032,2006
2944951,174637,317537,23,6,167,0.275,7,1,2041.29,1811.07,1698.3,0,372708,2006
2946230,178924,315832,39,5,115,0.123,7,1,1779.61,3318.38,1959.98,0,206712,2006
2947318,179003,314916,38,6,125,0.247,7,0,1705.28,4023.58,2034.31,0,229262,2006
2947414,178723,316321,53,1,162,0.112,7,1,1493.99,2859.11,2245.6,0,279374,2006
2947519,173759,319313,27,4,95,0.166,7,0,2387.59,2952.9,1351.99,0,206712,2006
2948304,173290,317445,20,6,142,0.136,9,1,3387.04,3148.88,352.54,0,355169,2006
2949610,178166,317832,65,4,90,0.25,5,0,1300.61,1778.56,2438.98,0,147204,2006
2951024,175888,316670,60,1,130,0.113,6,1,895.69,1402.95,2843.9,0,353290,2006
2951455,178631,315978,38,5,100,0.122,7,0,1457.72,3001.53,2281.86,0,206712,2006
2951533,173367,317091,39,5,115,0.109,7,1,3369.9,3153.84,369.69,0,202327,2006
2951685,178983,315223,43,5,122,0.229,7,0,1734.3,3781.42,2005.29,0,231768,2006
2951991,175205,316539,65,1,150,0.22,7,1,1555.89,1866.85,2183.69,0,570024,2006
2952806,178458,318245,30,1,110,0.186,7,0,1604.62,2081.57,2134.96,0,206712,2006
2953824,174512,316622,53,1,145,0.105,7,1,2253.74,2319.54,1485.85,0,360623,2007
2953874,178680,317470,63,8,110,0.114,7,0,1662.83,2342.4,2076.76,0,246580,2007
2956108,173586,319378,55,5,95,0.142,7,0,2501.76,3136.67,1237.83,0,194184,2006
2956265,178033,317860,90,6,135,0.114,5,0,1188.17,1643.8,2551.42,0,266846,2006
2957174,176211,316444,53,1,178,0.142,5,1,545.44,1545.55,3194.14,0,565013,2006
2959178,179477,316875,50,6,150,0.098,7,1,2293.94,3275.04,1445.64,0,338256,2006
2960208,177794,315501,35,1,80,0.157,7,0,619.75,2846.13,3119.84,0,263088,2006
2960411,175204,318136,66,6,131,0.122,7,0,1431.55,1199.73,2308.03,0,256824,2006
2961091,174851,318870,20,7,143,0.222,9,0,1597.11,1781.31,2142.48,0,245549,2006
2961445,179328,319533,88,11,160,0.97,6,1,2319.66,3320.59,1419.93,0,263088,2006
2962112,178916,317019,92,10,185,0.116,7,1,1792.51,2698.88,1947.07,0,425952,2006
2963192,177411,316054,32,5,101,0.466,7,1,343.81,2177.14,3395.78,0,293155,2006
2965207,174070,318821,53,1,136,0.126,7,1,2301.67,2471.27,1437.91,0,241164,2006
2966682,173673,319290,26,4,90,0.97,7,0,2476.57,3019.82,1263.02,0,206712,2006
2966877,178975,315312,43,7,120,0.97,6,0,1739.69,3711.49,1999.89,0,193558,2006
2966887,173924,315773,53,1,158,0.413,7,0,2851.52,3311.01,888.06,0,375840,2006
2967703,175221,316798,56,12,150,0.111,6,1,1574.85,1663.94,2164.73,0,471053,2006
2968053,173686,317800,58,1,100,0.108,6,1,2953.62,2713.22,785.97,0,266220,2006
2968644,173715,316162,53,1,115,0.114,7,1,3023.3,3236.35,716.28,0,269352,2006
2968663,179614,318697,53,1,189,0.193,7,1,2681.48,3299.54,1058.1,0,394632,2006
2969391,173477,317391,23,5,129,0.97,7,1,3209.92,2974.96,529.66,0,319464,2006
2970306,175967,321299,49,8,102,0.163,6,1,294.98,3347.34,3444.61,1,256824,2006
2970767,177934,317328,60,7,140,0.403,7,0,907,1672.32,2832.58,0,275616,2006
2970926,175994,318127,70,12,155,0.97,7,0,642.7,426.02,3096.88,0,444744,2006
2971275,178738,315897,39,5,110,0.97,5,1,1582.75,3135.3,2156.84,0,222998,2006
2972750,175035,319066,58,6,166,0.533,6,1,1339.92,1739.86,2399.66,0,275616,2006
2972854,174368,317532,57,5,106,0.127,7,1,2307.86,2074.05,1431.72,0,256824,2006
2973065,174312,316411,49,13,160,0.216,7,1,2431.51,2605.73,1308.08,0,607608,2006
2974074,178188,317837,53,1,90,0.264,5,0,1322.71,1800.09,2416.88,0,161611,2006
2974521,178827,315671,53,5,125,0.105,7,1,1659.43,3353.69,2080.15,0,234900,2006
2974708,173272,317535,24,6,155,0.248,9,1,3392.37,3152.7,347.22,0,375840,2006
2975610,177338,315267,53,1,151,0.272,7,1,125.84,2871.48,3613.75,0,529308,2006
2978651,177496,319402,56,5,151,0.97,5,1,489.43,1800.24,3250.15,0,237333,2007
2980388,177713,314985,29,4,92,0.117,7,0,445.35,3271.58,3294.23,0,215482,2006
2981371,174070,318821,51,4,136,0.086,7,1,2301.67,2471.27,1437.91,0,231768,2006
2983464,179450,317224,42,8,210,0.238,7,0,2364.44,3148.26,1375.14,0,526176,2006
2983554,179083,316909,81,8,145,0.97,7,0,1918.58,2894.4,1821.01,0,234251,2007
2984563,175715,316450,61,7,150,0.1,7,1,1039.51,1672.51,2700.08,0,532440,2006
2984812,174150,316737,43,5,140,0.227,7,0,2625.94,2564.09,1113.65,0,255571,2006
2985609,178893,316512,53,1,140,0.117,5,1,1664.91,2898.04,2074.68,0,281880,2006
2985774,177992,317683,95,1,150,0.137,7,0,1082.4,1625.64,2657.19,0,413424,2006
2986710,176727,316821,85,1,220,0.684,7,0,174.94,1204.85,3564.65,0,654588,2006
2987355,175363,316919,87,5,115,0.478,6,1,1463.18,1478.11,2276.41,0,348294,2007
2988271,178819,317417,64,4,129,0.114,5,0,1785.47,2489.68,1954.11,0,240538,2006
2990644,175430,317617,92,1,125,0.126,7,0,1246.46,1029.09,2493.12,0,344520,2006
2990739,174255,316235,46,1,155,0.139,7,1,2482.35,2759.19,1257.24,0,483581,2006
2991937,174637,317537,24,1,110,0.248,7,1,2041.29,1811.07,1698.3,0,355795,2006
2995382,177921,316907,18,4,100,0.149,7,0,822.41,1866,2917.17,0,255571,2006
2996804,179465,318786,22,5,151,0.35,7,1,2519.06,3175.73,1220.52,0,407160,2006
2998338,179204,319103,26,6,135,0.487,7,0,2220.83,3026.94,1518.76,0,388368,2006
2998673,174324,319801,51,6,150,0.474,7,1,1652.18,2757.24,2087.4,0,252745,2007
2999110,175795,317697,26,5,160,0.13,7,1,872.98,661.44,2866.61,0,424699,2006
3000268,179534,319290,46,1,125,0.287,7,0,2530,3403.16,1209.58,0,297540,2006
3001140,177508,315247,53,6,165,0.103,7,1,289.48,2950.3,3450.1,0,275616,2006
3001295,178827,314643,41,1,160,0.131,7,1,1448.93,4128.97,2290.65,0,444744,2006
3002346,179261,316498,53,6,110,0.118,7,1,2031.62,3227.21,1707.96,0,268156,2007
3002508,175119,318146,53,1,143,0.43,3,1,1516.95,1285.3,2222.64,0,219240,2006
3002837,178757,317672,69,6,140,0.118,7,1,1796.47,2383.3,1943.12,0,438480,2006
3003225,176204,316679,90,1,140,0.221,9,0,589.25,1313.49,3150.33,0,419688,2006
3004018,175020,318635,61,5,110,0.615,5,0,1600.81,1522.08,2138.77,0,212976,2006
3005286,179126,317542,91,1,110,0.19,5,1,2112.77,2767.15,1626.81,0,231768,2006
3005624,177420,319872,53,1,125,0.133,7,1,413.55,2153.52,3326.04,0,228010,2006
3007035,174905,316768,56,6,130,0.97,6,1,1881.28,1918.64,1858.3,0,388368,2006
3008534,173262,316877,40,5,100,0.125,7,1,3519.75,3319.48,219.84,0,238032,2006
3008554,176467,319393,53,1,121,0.063,7,1,126.7,1416.05,3612.88,0,244296,2006
3009017,178975,317444,64,4,90,0.121,5,0,1943.6,2636.27,1795.99,0,184935,2007
3009641,175272,317997,89,1,160,0.37,7,0,1360.37,1121.54,2379.21,0,491724,2006
3010291,175266,316758,53,1,140,0.118,5,1,1523.53,1661.7,2216.05,0,428433,2007
3011326,177980,319336,66,6,90,0.233,7,0,977.35,2087.78,2762.23,0,191052,2006
3011675,176355,316574,89,1,200,26.22,7,1,419.1,1405.28,3320.48,0,789264,2006
3011867,179003,314916,39,4,90,0.459,7,0,1705.28,4023.58,2034.31,0,207965,2006
3012155,177148,317491,20,1,130,0.267,7,0,234.44,898.48,3505.15,0,392062,2007
3012178,178678,316228,34,6,120,0.291,7,0,1457.5,2878.17,2282.09,0,243043,2006
3012445,178648,316020,39,4,115,0.264,7,1,1464.03,2986.51,2275.55,0,217987,2006
3013105,175888,316670,64,8,162,0.197,7,1,895.69,1402.95,2843.9,0,388368,2006
3013119,175266,316758,56,1,145,0.113,7,1,1523.53,1661.7,2216.05,0,488592,2006
3013732,178512,318070,29,7,115,0.19,9,0,1677.92,2120.44,2061.66,0,212059,2007
3014216,178797,315853,38,6,110,0.218,7,1,1652.1,3208.63,2087.48,0,258077,2006
3014321,179415,319488,53,1,139,0.126,7,1,2405.63,3377.37,1333.96,0,269352,2006
3016323,176211,316444,53,1,132,0.252,5,1,545.44,1545.55,3194.14,0,544968,2006
3017003,178648,316020,39,1,124,0.417,7,0,1464.03,2986.51,2275.55,0,266846,2006
3017110,178819,317417,62,8,162,0.104,7,1,1785.47,2489.68,1954.11,0,200448,2006
3017207,178892,316540,53,4,143,0.369,7,0,1665.92,2883.11,2073.66,0,451008,2006
3017301,174184,316465,53,4,158,0.291,5,0,2563.41,2678.18,1176.17,0,228636,2006
3017769,173986,317426,60,5,120,0.411,7,1,2701.66,2469.99,1037.92,0,236153,2006
3017844,174649,319472,51,7,182,1.448,7,1,1493.38,2296.14,2246.21,0,300672,2006
3018357,173963,315845,53,1,140,0.063,7,1,2802.05,3234.08,937.54,0,285638,2006
3018438,179653,319151,53,1,171,0.493,7,1,2660.47,3463.79,1079.12,0,263088,2006
3018676,178917,317464,55,1,85,0.131,4,0,1891.41,2575.44,1848.18,0,185414,2006
3018957,178202,317626,90,1,100,0.121,6,0,1258.61,1842.58,2480.97,0,206511,2007
3019129,173180,316935,40,5,110,0.114,7,1,3585.64,3378.58,153.94,0,235526,2006
3020264,176466,321006,53,6,194,0.97,7,1,592.44,3027.95,3147.14,1,481160,2008
3020456,175772,316338,53,1,160,0.203,7,0,970.51,1754.47,2769.08,0,580046,2006
3020634,178284,317921,68,4,105,0.97,7,0,1439.63,1891.37,2299.95,0,200448,2006
3020825,173492,316480,48,4,110,0.97,9,0,3254.35,3265.56,485.23,0,238032,2006
3021052,179357,317234,53,1,150,0.97,7,1,2281,3055.6,1458.59,0,338256,2006
3021221,177368,315153,53,1,172,0.136,7,1,135.48,2989.01,3604.1,0,467294,2006
3022035,176739,315497,100,1,150,0.97,7,1,51.21,2505.64,3688.37,0,585058,2006
3023855,178797,316950,65,7,130,0.97,7,1,1657.27,2614.39,2082.32,0,269352,2006
3023875,173852,317415,51,5,110,0.97,7,0,2835.7,2603.12,903.88,0,236466,2006
3023935,176724,316313,34,8,142,0.148,7,1,21.62,1698.22,3717.96,0,416556,2006
3024282,178332,317716,100,5,165,0.97,9,0,1411.74,1956.22,2327.85,0,485460,2006
3025625,176460,319276,53,1,85,0.175,7,0,224.39,1298.85,3515.2,1,207965,2006
3029242,173080,317220,20,4,125,0.97,9,1,3629.48,3399.07,110.11,0,338256,2006
3029592,176381,316721,90,1,140,0.97,7,0,429.55,1257.82,3310.04,0,413424,2006
3030417,178560,315004,33,5,127,0.97,7,1,1292.33,3679.99,2447.26,0,231785,2007
3031519,175119,318146,66,6,110,0.184,7,0,1516.95,1285.3,2222.64,0,285012,2006
3032143,175928,316860,89,1,175,0.073,6,0,903.39,1211.71,2836.2,0,445370,2006
3032315,179456,317716,53,1,200,0.97,7,1,2476.32,3073.7,1263.26,0,858168,2006
3032692,176724,316313,53,1,136,0.97,7,1,21.62,1698.22,3717.96,0,363312,2006
3034382,176222,320777,85,4,155,0.188,5,0,285.18,2803.33,3454.4,1,184162,2006
3034549,176418,319213,24,5,100,0.97,7,1,299.08,1234.39,3440.5,0,289732,2007
3034585,179465,318786,22,4,133,0.172,9,1,2519.06,3175.73,1220.52,0,403402,2006
3035177,177507,317014,53,6,150,0.183,7,0,421.88,1473.33,3317.71,0,229262,2006
3036531,178861,317736,64,7,130,0.97,7,0,1915.68,2479.38,1823.91,0,425952,2006
3037145,174064,316828,43,7,140,0.97,7,1,2722.17,2598.09,1017.42,0,231768,2006
3037247,178511,315291,40,4,130,0.117,7,1,1278.45,3421.61,2461.14,0,225504,2006
3037416,178458,318245,29,4,109,0.044,7,0,1604.62,2081.57,2134.96,0,201701,2006
3038384,174387,317389,55,9,91,0.97,5,1,2312.78,2091.24,1426.81,0,196690,2006
3040037,179526,318815,53,1,135,0.128,7,1,2574.71,3242.12,1164.88,0,385236,2006
3040118,173074,317380,53,1,138,0.97,7,1,3610.21,3372.88,129.38,0,322596,2006
3040137,179254,316710,58,1,120,0.97,7,0,2045.22,3129.2,1694.36,0,247428,2006
3040198,178860,317968,17,1,160,0.058,9,1,1994.79,2466.49,1744.79,0,576288,2006
3040790,175122,318138,68,4,116,0.39,7,0,1513.55,1281.31,2226.03,0,271858,2006
3041238,174840,316750,56,7,105,0.97,6,1,1942.81,1980.61,1796.77,0,369576,2006
3042173,174185,316586,45,5,100,0.97,7,1,2575.23,2610.85,1164.36,0,229262,2006
3042379,173296,316917,38,6,110,0.235,7,1,3477.03,3274.24,262.55,0,226130,2006
3042792,177779,317391,88,1,140,0.97,7,0,780.42,1505.03,2959.17,0,410292,2006
3042995,178528,314706,39,11,170,0.97,7,1,1186.05,3907.21,2553.53,0,595080,2006
3043461,176051,321306,48,6,158,0.113,7,1,376.89,3344.64,3362.69,1,281880,2006
3043900,179355,317107,53,1,155,0.257,7,1,2236.16,3087.09,1503.42,0,350784,2006
3044014,175141,318082,66,5,110,0.97,7,0,1492.61,1256.63,2246.97,0,246580,2007
3046073,173901,317442,53,1,115,0.97,7,0,2783.1,2549.48,956.49,0,268099,2006
3046165,178342,317966,53,1,185,0.97,7,0,1499.54,1948.53,2240.04,0,439106,2006
3046841,174085,317829,54,7,140,0.97,7,1,2553.56,2313.2,1186.02,0,332883,2007
3046984,176109,316730,84,1,250,0.76,7,0,693.61,1280.74,3045.97,0,519912,2006
3048675,175173,318015,85,1,155,0.256,7,0,1459.22,1220.92,2280.36,0,297540,2006
3049679,173337,317280,22,4,90,0.237,9,0,3365.94,3135.18,373.64,0,244296,2006
3050138,179061,318940,24,1,175,0.242,7,1,2096.86,2835.34,1642.73,0,420941,2006
3051238,174064,316828,46,4,125,0.97,7,0,2722.17,2598.09,1017.42,0,241164,2006
3052309,179646,318919,23,1,148,0.97,8,1,2680.38,3385.59,1059.2,0,353916,2006
3053418,178529,317758,82,6,175,0.144,7,1,1611.09,2146.86,2128.5,0,570024,2006
3054657,177482,314837,29,1,115,0.255,5,0,209.08,3324.9,3530.5,0,220493,2006
3055874,179357,317234,53,1,160,0.078,7,1,2281,3055.6,1458.59,0,362059,2006
3056744,179197,319910,53,1,160,0.61,7,1,2150.71,3404.2,1588.87,0,316958,2006
3057381,173915,315766,44,4,165,0.334,7,1,2861.55,3322.38,878.04,0,350784,2006
3057558,174231,319102,60,4,87,0.97,5,0,2025.34,2436.64,1714.24,0,165370,2006
3059019,179267,316649,56,6,100,0.086,7,0,2049.97,3166.22,1689.62,0,244296,2006
3060315,179556,316960,48,6,145,0.114,7,1,2389.58,3322.48,1350,0,365504,2006
3060357,178737,316960,53,5,130,0.97,7,1,1604.14,2555.33,2135.45,0,281101,2007
3061136,178870,314667,33,6,160,0.288,7,1,1496.83,4135.21,2242.76,0,350784,2006
3061540,178512,318070,19,5,155,0.97,9,1,1677.92,2120.44,2061.66,0,394632,2006
3063177,176251,320964,53,4,110,0.095,7,0,377.65,2988.48,3361.93,1,234274,2006
3064403,178861,317736,59,1,150,0.97,7,1,1915.68,2479.38,1823.91,0,449755,2006
3065412,179206,319278,59,7,112,0.08,7,0,2203.78,3098.01,1535.81,0,192332,2007
3067634,175660,317553,53,1,125,0.264,1,0,1030.82,848.04,2708.77,0,219240,2006
3068193,176468,317459,85,1,110,0.267,7,0,274.62,525.11,3464.96,0,388364,2007
3068666,176033,316575,53,5,180,0.97,9,0,737.04,1449.28,3002.54,0,526176,2006
3068667,179332,316548,54,6,80,0.97,7,0,2105.32,3268.26,1634.26,0,225504,2006
3069215,173030,317286,21,5,150,0.286,7,1,3667.76,3433.91,71.82,0,368323,2006
3069349,177682,314907,30,1,100,0.97,7,0,410.79,3330.98,3328.79,0,212976,2006
3070062,175104,317984,53,1,135,0.97,7,0,1528.53,1289.39,2211.05,0,266220,2006
3070164,177493,314607,16,1,120,0.97,7,1,171.97,3546.41,3567.62,0,335750,2006
3071253,179357,317234,22,1,160,0.97,7,0,2281,3055.6,1458.59,0,343267,2006
3074945,173986,317426,55,5,120,0.97,7,1,2701.66,2469.99,1037.92,0,250560,2006
3077567,175900,316600,63,6,120,0.327,7,1,872.27,1464.38,2867.31,0,338256,2006
3078224,178553,317560,53,11,125,0.183,7,1,1567.22,2199.71,2172.37,0,283567,2007
3078647,174585,319156,20,8,170,0.97,9,1,1687.87,2157.74,2051.71,0,526176,2006
3079512,175818,316400,53,6,250,0.344,7,1,931.67,1680.33,2807.91,0,1221480,2006
3080976,175048,318639,68,5,140,0.195,7,0,1577.31,1498.62,2162.28,0,399017,2006
3081799,176267,319546,27,5,135,0.97,7,0,93,1572.22,3646.58,0,256824,2006
3083413,173025,316971,41,4,128,0.286,7,1,3729.09,3515.83,10.49,0,255827,2007
3084173,177786,315099,29,4,70,0.286,7,0,533.66,3198.7,3205.93,0,199730,2007
3084944,176857,323186,100,1,135,0.096,7,1,113.35,5227.6,3626.24,1,325728,2006
3088388,176688,316584,53,1,185,0.97,7,0,96.54,1425.51,3643.04,0,544968,2006
3089181,174204,317143,55,6,120,0.19,7,1,2541.33,2343.45,1198.25,0,255827,2007
3090333,175233,317833,85,11,205,14.02,9,0,1410,1169.51,2329.58,0,513648,2006
3091880,177890,317374,53,1,130,0.97,3,0,879.69,1614.09,2859.9,0,291276,2006
3094277,178179,319790,19,1,90,0.596,9,0,1174.11,2543.26,2565.48,0,241477,2006
3094482,173180,316935,53,1,125,0.075,7,0,3585.64,3378.58,153.94,0,231768,2006
3094627,177653,322890,53,1,134,0.97,7,1,961.2,5069.96,2778.38,1,215758,2007
3094913,176397,317901,53,1,168,0.085,4,1,246.76,77.89,3492.82,0,375840,2006
3096435,179293,316289,45,7,150,0.179,7,1,2064.89,3355.89,1674.7,0,358301,2006
3097284,175860,316704,67,6,108,0.196,3,0,929.86,1381.86,2809.72,0,281880,2006
3097994,175294,317374,60,4,105,0.236,7,0,1428.07,1254.76,2311.51,0,229262,2006
3098442,174150,316737,47,7,135,0.97,7,1,2625.94,2564.09,1113.65,0,325486,2007
3099387,178101,319711,53,1,100,0.97,7,0,1107.98,2432.25,2631.6,0,185414,2006
3101052,177501,319552,53,1,160,0.309,5,1,495.4,1923.89,3244.19,0,206712,2006
3101471,176098,321158,49,1,158,0.97,7,1,336.96,3192.77,3402.62,1,271238,2007
3101555,176610,316406,70,1,163,0.114,7,0,144.65,1587.58,3594.94,0,335124,2006
3102006,174204,317143,53,4,107,0.97,7,0,2541.33,2343.45,1198.25,0,236779,2006
3102150,178869,314885,38,1,120,0.065,7,0,1569.9,3962.16,2169.68,0,250279,2007
3104610,177921,316907,18,5,100,0.083,7,0,822.41,1866,2917.17,0,218840,2007
3104677,175789,316708,62,1,120,0.97,4,1,1000.15,1407.17,2739.43,0,225004,2007
3104703,173374,317464,24,6,120,0.97,7,1,3301.17,3062.88,438.41,0,339048,2007
3106875,173686,317800,53,1,112,0.97,7,1,2953.62,2713.22,785.97,0,256824,2006
3107975,174112,315803,45,8,120,0.97,7,1,2661.15,3152.5,1078.44,0,311307,2007
3108797,178680,317470,53,8,150,0.97,5,1,1662.83,2342.4,2076.76,0,339048,2007
3109583,177682,314907,29,1,118,0.97,7,0,410.79,3330.98,3328.79,0,263088,2006
3109991,178105,319276,33,5,86,0.223,7,0,1108.47,2147.51,2631.12,0,172886,2006
3110015,173211,317251,20,6,120,0.97,7,1,3495.07,3264.47,244.52,0,294408,2006
3111077,178101,319711,34,5,80,0.168,7,0,1107.98,2432.25,2631.6,0,194184,2006
3113669,178552,314899,40,5,150,0.97,7,1,1270.24,3760.77,2469.35,0,308225,2007
3115928,174368,319516,22,6,100,0.97,7,1,1746,2542.61,1993.59,0,215921,2008
3116818,178578,317414,60,4,145,0.24,7,1,1550.06,2256.31,2189.52,0,343979,2007
3117708,173443,317311,24,5,113,0.088,7,1,3256.2,3024.95,483.38,0,290964,2007
3118364,178508,317530,53,7,160,0.236,6,0,1515.15,2161.58,2224.43,0,258077,2006
3118954,177800,316907,19,8,130,0.268,9,0,705.61,1768.32,3033.98,0,266923,2007
3119493,178585,317767,85,6,140,0.172,7,0,1666.74,2201.69,2072.85,0,448502,2006
3119723,174104,316698,47,1,135,0.25,7,1,2667.34,2623.25,1072.25,0,331650,2007
3121822,178725,315629,42,6,120,0.97,7,0,1550.54,3310.12,2189.04,0,218840,2007
3122405,177713,314985,29,4,95,0.97,7,0,445.35,3271.58,3294.23,0,220493,2006
3123406,177562,319709,53,1,110,0.216,7,0,569,2087.77,3170.58,0,194184,2006
3123602,178595,314689,32,9,165,0.97,7,1,1242.25,3958.33,2497.33,0,541305,2008
3123835,178824,315593,43,1,110,0.97,7,0,1640.05,3405.69,2099.54,0,233021,2006
3124028,179442,319431,43,1,100,0.062,7,1,2432.58,3376.64,1307,0,292814,2007
3125238,178458,318245,29,5,105,0.97,3,0,1604.62,2081.57,2134.96,0,169128,2006
3125567,174330,316347,48,5,145,0.336,7,1,2409.81,2630.59,1329.77,0,523983,2007
3125666,178512,318070,53,1,138,0.97,7,1,1677.92,2120.44,2061.66,0,407160,2006
3125944,173211,317251,20,4,131,0.316,7,1,3495.07,3264.47,244.52,0,289732,2007
3126559,175204,318136,64,5,130,0.054,5,0,1431.55,1199.73,2308.03,0,225504,2006
3127805,173074,317380,21,5,120,0.191,7,1,3610.21,3372.88,129.38,0,316958,2006
3128556,179075,318245,90,1,148,0.176,7,0,2207.69,2694.64,1531.9,0,289732,2007
3128756,177631,317397,99,1,141,0.97,4,0,643.64,1367.45,3095.95,0,217987,2006
